SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
SingleMuon_Run2016C-17Jul2018,1,1,SingleMuData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/SingleMuon/
SingleMuon_Run2016D-17Jul2018,1,1,SingleMuData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/SingleMuon/
SingleMuon_Run2016E-17Jul2018,1,1,SingleMuData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/SingleMuon/
SingleMuon_Run2016F-17Jul2018,1,1,SingleMuData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/SingleMuon/
SingleMuon_Run2016G-17Jul2018,1,1,SingleMuData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/SingleMuon/
SingleMuon_Run2016H-17Jul2018,1,1,SingleMuData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/SingleMuon/
#
#
#
#Alternate Samples
#
#DYJetsToLL_M-50_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8,5765.4,81781064,ZJetsIncAmcNlo,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DYToLL_0J,4755.470,76690001,ZJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DYToLL_1J,886.4694,41388622,ZJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
